question,answers
How can Tillage improve productivity.,"warming the soil, incorporating fertilizer and controlling weeds, but also renders soil more prone to erosion, triggers the decomposition of organic matter releasing CO2, and reduces the abundance and diversity of soil organisms."
why is it advisable or recommended to conduct a soil test before fertilizer application.,to determine the soil nutrient levels and to calculate the appropriate fertilizer application rate
why should we have more livestock on the grazzing ground?,their movement and their waste and their relentless chomping stimulate grasses to grow
which countries in United States has fish farms,"California, Idaho, Alabama, Arkansas, Louisiana, Mississippi, and along the southeastern U.S. coast"
what can happen to maize that is harvested before it is fully dried.,"may not store well, as the moisture content is higher and the grain is more prone to spoilage and insect damage."
how does chemical dormancy occur?,"when the embryo is surrounded by a layer of chemicals that inhibit germination, such as abscisic acid (ABA)."
What cultural methods are good in controlling soil erosion in maize gardens especially in hilly areas of kigezi? ,"Constructing contour terraces on slopes helps to slow down the flow of water, reducing erosion. Terraces are level or slightly sloping strips of land that follow the contour lines of the hillside. They are built with raised ridges of soil and suitable vegetation to trap water and prevent soil from being washed away."
what causes hunger?,poverty
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
Where does our food come from?,"87.3% of food and beverage purchases by U.S. consumers, including both grocery store and eating out purchases, were from domestic production. The remaining 12.7% were imported food and beverages such as produce from Chile or wines from France"
name one pest that can cause beans to wither immediately after germination.,Bean Seed Maggot
"which fungal disease causes yellowing and browning of the leaves, with characteristic cigar-shaped lesions",Northern corn leaf blight
which family does the African armyworm belongs to.,Noctuidae
what is the basic principle of organic farming,keeping the soil rich with nutrients by feeding it natural fertilizers such as cow manure
Which fertilizer is good for planting beans?,farmyard manure (FYM) and compost manure
how are plants harvested?,by hand or machine
name one demerits of single stem planting method.,it has a lower yield potential than other methods
what are complete fertilizers.,"provide a balance of nitrogen, phosphorus, and potassium in a single product"
give examples of Potassium Fertilizers.,potassium chloride and potassium sulphate
how can farmers address yellowing of beans.,"Check the nutrient levels in the soil and supplement with appropriate fertilizers if necessary.
Adjust the soil pH if it is outside the optimal range for beans.
Ensure proper watering, providing consistent moisture without waterlogging the plants.
Monitor for pest and disease infestations and take appropriate control measures if needed.
Protect the plants from extreme weather conditions by providing shade or shelter if possible.
If the problem persists or worsens, it may be helpful to consult with a local agricultural extension service or a plant specialist who can provide specific advice based on your location and growing conditions."
what is Field inspection.,"An inspection of a seed field for carrying out checks to ascertain correct crop rotation,
isolation, rouging, weeding or compliance to seed quality standards"
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
in which phase is the armyworms species dangerous to crops., gregaria
what does  nitrogen deficiency causes?,"stunted growth, yellowing leaves, and reduced yield."
which part of cassava is affected by CBSD,roots
how is mulching use to control soil erosion in kigezi region.," Applying mulch, such as crop residues, grass clippings, or organic materials, on the soil surface helps to protect the soil from erosion by reducing the impact of raindrops and improving water infiltration. Mulch also helps to retain moisture and suppress weed growth."
how can farmers address yellowing of beans.,"Check the nutrient levels in the soil and supplement with appropriate fertilizers if necessary.
Adjust the soil pH if it is outside the optimal range for beans.
Ensure proper watering, providing consistent moisture without waterlogging the plants.
Monitor for pest and disease infestations and take appropriate control measures if needed.
Protect the plants from extreme weather conditions by providing shade or shelter if possible.
If the problem persists or worsens, it may be helpful to consult with a local agricultural extension service or a plant specialist who can provide specific advice based on your location and growing conditions."
what is the recommended season for planting cassava., It is recommended to plant cassava at the beginning of the rainy season when there is enough moisture in the soil.
how does  Brassicaceae family crops suppress fungal disease.,through the release of naturally occurring toxic chemicals during the degradation of glucosinolate compounds in their plant cell tissues
why do we store beans in airtight containers.,"Store the beans in airtight containers, such as plastic or glass jars with tight-fitting lids. This will prevent moisture and pests from getting inside and damaging the beans."
why do farmers prefer TME 419 variety.,It has good yield potential and is resistant to cassava mosaic disease and cassava brown streak disease.
what factors should be considered to determine the exact number of cuttings needed for your specific planting,"The spacing between cassava plants can vary depending on the desired plant density and the specific variety being grown. Common spacing ranges from 1 meter by 1 meter to 1.2 meters by 1.2 meters. Calculate the number of plants per hectare based on the chosen spacing.

Planting method: Cassava can be planted directly in the field using single-stem cuttings or multiple-node stem cuttings. The number of cuttings required may vary depending on the planting method and the length of the cuttings."
why should cassava be protected from direct sunlight.,exposure to sunlight can cause the tubers to become discolored and reduce their quality.
define what is humdity.,Humidity refers to the amount of moisture present in the air.
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
how long does TZECOMP 3 takes to mature., 90 days
I planted maize the past season and had used cow dung while sowing the drought  affected the maize i intend to plant maize again in the same place do i need to apply cow dung again or i plant with out.,"If you intend to plant maize again in the same place where you had previously used cow dung and experienced drought, you can still apply cow dung to the soil to improve its fertility. Cow dung is a good source of organic matter and nutrients that can improve soil health and provide the necessary nutrients for plant growth.

However, if you had applied a large amount of cow dung in the previous season and the soil is still rich in organic matter, you may not need to apply more cow dung. Over-application of organic matter can lead to nutrient imbalances and other soil problems. Therefore, it is important to consider the current nutrient status of the soil before adding more organic matter."
how many chambers does a cow has,four chambers
what is the size of the armyworms laid eggs.,Their eggs are relatively small at 0.5 mm in diameter
can some diseases be transmitted when using seed for propagation?,"Some diseases can be transmitted through seeds, potentially leading to crop loss."
