question,answers
How does Cercospora capsici spread and survive in chilli fields?,"The primary sources of infection for Cercospora capsici are infected seeds, volunteer plants, and infected plant debris. Secondary spread occurs through airborne conidia."
What are the primary sources of infection for Cercospora capsici in chilli fields?,"The primary sources of infection for Cercospora capsici in chilli fields are infected seeds, volunteer plants, and infected plant debris. Secondary spread occurs through airborne conidia."
How does Cercospora capsici propagate and persist in chilli fields?,"Cercospora capsici propagates and persists in chilli fields primarily through infected seeds, volunteer plants, and infected plant debris. Secondary spread is facilitated by airborne conidia."
What management practices can be implemented to control cercospora leaf spot in chilli plants?,"To control cercospora leaf spot in chilli plants, it is recommended to spray twice at 10-15 days intervals with Mancozeb at 0.25% or Chlorothalonil (Kavach) at 0.1%."
How can cercospora leaf spot in chilli plants be effectively managed?,Cercospora leaf spot in chilli plants can be effectively managed by implementing a spraying regimen of twice at 10-15 days intervals with Mancozeb at 0.25% or Chlorothalonil (Kavach) at 0.1%.
"What is the disease known as fusarium wilt in chilli, and what is the causative pathogen?",Fusarium wilt in chilli is caused by Fusarium oxysporum f.sp. capsici.
What are the symptoms of fusarium wilt in chilli plants?,"Symptoms of fusarium wilt in chilli plants include wilting of the plant, upward and inward rolling of the leaves, yellowing, and death of leaves. The vascular system of the plant becomes discolored, particularly in the lower stem and roots."
"What are the characteristics of Fusarium oxysporum f.sp. capsici, the pathogen causing fusarium wilt in chilli plants?","Fusarium oxysporum f.sp. capsici has a grayish white mycelium. It forms microconidia singly, which are hyaline and cylindrical. Macroconidia are cylindrical to falcate, and chlamydospores are globose to oval with a rough wall."
What management practices can be implemented to control fusarium wilt in chilli plants?,"Management practices to control fusarium wilt in chilli plants include using wilt-resistant varieties, drenching with 1% Bordeaux mixture or Blue copper or Fytolan at 0.25% for protection, seed treatment with 4g Trichoderma viride formulation or 2g Carbendazim per kg seed, and applying a mixture of 2kg T. viride formulation with 50kg FYM in rows of chilli."
"What are mosaic viruses, and what symptoms do they cause in chilli plants?","Mosaic viruses in chilli plants are characterized by symptoms such as light green and dark green patches on the leaves, stunted plant growth during early stages, and the development of yellowing, chlorotic ring spots on both leaves and fruits."
Describe the symptoms caused by mosaic viruses in chilli plants.,"Symptoms of mosaic viruses in chilli plants include the appearance of light green and dark green patches on the leaves, stunted growth during early stages, and the presence of yellowing, chlorotic ring spots on both leaves and fruits."
"What management practices can be implemented to control viral diseases, including mosaic viruses, in chilli plants?","Control measures for viral diseases in chilli plants, including mosaic viruses, involve uprooting and burning or burying infected plants, avoiding monoculture, selecting healthy and disease-free seeds, using suitable insecticidal sprays to reduce vector transmission, soaking seeds in a solution containing 150 g Trisodium orthriphosphate per liter of water for 30 minutes to inhibit seed-borne inoculum, covering nursery beds with nylon net or straw to protect seedlings, raising border crops like maize or sorghum to restrict aphid spread, and applying Carbofuran 3G or systemic insecticides in the mainfield."
"What is bacterial soft rot in chilli plants, and what is the causative pathogen?",Bacterial soft rot in chilli plants is caused by Erwinia carotovora subsp. carotovora.
What are the symptoms of bacterial soft rot in chilli plants?,"Symptoms of bacterial soft rot in chilli plants include light to dark-colored, water-soaked lesions on the fruit, which may be sunken. Affected areas rapidly expand, particularly under high temperatures, leading to loss of texture in tissues. Bacterial ooze may develop from affected areas, and secondary organisms may invade the rotted tissue. Post-harvest softening of the stem end of the fruit is also observed, and affected fruit may hang from the plant like a water-filled bag."
What environmental conditions favor the development of bacterial soft rot in chilli plants?,"Environmental conditions that favor the development of bacterial soft rot in chilli plants include persisting in fields where peppers are rotated with other susceptible crops such as cabbage and potato. The bacteria may be present as a contaminant on the surface of pepper seeds. Wounding, often from rough handling during weeding or due to wind or insect feeding, is necessary for infection. Warm, moist weather and a high rate of nitrogen fertilization are highly favorable for infection."
What conditions promote the growth of bacterial soft rot in chilli plants?,"Bacterial soft rot in chilli plants thrives under conditions where peppers are rotated with other susceptible crops like cabbage and potato. The presence of bacteria as a contaminant on pepper seed surfaces, along with wounding caused by rough handling during weeding or by wind or insect feeding, is essential for infection. Warm, moist weather and high nitrogen fertilization rates provide ideal conditions for bacterial soft rot development."
What management practices can be implemented to control bacterial soft rot in chilli plants?,"Management practices for controlling bacterial soft rot in chilli plants include using chlorinated wash water to reduce populations of soft rot bacteria and the risk of infection during washing, allowing fruit to dry thoroughly, and keeping the fruit clean during packing and storage while maintaining it in a cool, dry place. Although chlorinated wash water reduces the risk of infection during washing, it does not decrease soft rot development in fruit infected prior to harvest."
"What is Alternaria rot in chilli plants, and what is the causative pathogen?",Alternaria rot in chilli plants is caused by the fungus Alternaria sp.
What are the symptoms of Alternaria rot in chilli plants?,"Symptoms of Alternaria rot in chilli plants include dusty black spores on fruit spots, large greenish-brown to brown lesions covered with grayish-brown mold, and alternating light and dark-brown concentric zones on larger lesions. This disease typically follows blossom-end rot but can also result from injuries, chilling, and other decays."
Describe the symptoms of Alternaria rot in chilli plants.,"Alternaria rot in chilli plants manifests as dusty black spores on fruit spots, large lesions ranging from greenish-brown to brown covered with grayish-brown mold, and the presence of alternating light and dark-brown concentric zones on larger lesions. While it often follows blossom-end rot, this disease can also occur due to injuries, chilling, and other decays affecting the plant."
What are the characteristics of the pathogen responsible for Alternaria rot in chilli plants?,"The characteristics of the pathogen causing Alternaria rot in chilli plants include septate and branched hyphae that are initially light brown but become darker with age. The hyphae are both inter and intracellular. Conidiophores emerge through stomata, and the conidia produced are single and muriform."
Describe the features of the pathogen that causes Alternaria rot in chilli plants.,"The pathogen responsible for Alternaria rot in chilli plants exhibits septate and branched hyphae, initially light brown but darkening with age. These hyphae are present both inside and outside the plant cells. Conidiophores emerge through stomata, and the conidia they produce are single and muriform."
