question,answers
"which crop can be grown at elevations up to 2,000 meters above sea level, but it grows best at lower elevations.",Cassava 
how can a farmer overcomes physical seed dormancy.,by mechanical scarification
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
which type of cancer are high among agricultural workers.,"Leukemia, Non?Hodgkin lymphoma and skin cancer "
How can Rogueing be used to control CBSD.,Infected plants should be identified and removed from the field to prevent the disease from spreading
how does farmers benefit from seed exchange programs.,Seed exchange programs allow farmers to share seeds with each other. Check with your local agricultural extension office or farmer network to see if there are any seed exchange programs in your area.
why are dressing chemicals called systemic? ,they are absorbed by the seedling and provide protection against insect pests for a period of time.
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
what is Composting?,"Composting involves decomposing organic materials such as animal manure, food waste, and yard trimmings to create a nutrient-rich soil amendment that can be added back to the soil."
Why is it that loam soil is dark in colour?,"The dark color of loam soil is due to the presence of organic matter, which is composed of decaying plant and animal material."
what other measures can a farmer use to control root rot.,Use of fungicides
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
Name the virus that causes Cassava Brown Steak Disease.,Cassava Brown Streak Virus (CBSV) and Ugandan Cassava Brown Streak Virus (UCBSV)
why is it important in agriculture?,It is an essential aspect of agriculture that plays a crucial role in ensuring sustainable crop yields and protecting the environment.
what are the different methods of pest management?,"biological control, cultural control, and chemical contro"
what does a hand represents in a horse?, 4 inches
Where can we get fertilizer on low price for maize?,"Agricultural input suppliers: Visit local agricultural input suppliers or agro-dealers in your area. They often offer a range of fertilizers, including both synthetic and organic options, at competitive prices. Inquire about any discounts or promotions they may have.

Farmer cooperatives: Joining a farmer cooperative or collective can provide access to bulk purchasing and discounted prices on agricultural inputs, including fertilizers. Cooperative members often benefit from collective bargaining power and can negotiate better prices with suppliers.

Government subsidies or programs: In some countries, governments may offer subsidies or support programs for agricultural inputs, including fertilizers. Check with local agricultural extension services or government agricultural agencies to see if there are any such programs available in your area.

Local composting or organic waste initiatives: If you are interested in organic fertilizers, consider exploring local composting initiatives or organic waste management programs. These initiatives may offer compost or organic fertilizers at lower prices or even for free, as they aim to promote sustainable waste management practices."
can crop rotation be used to control couch grass?,Crop rotation is another effective way to control couch grass. This involves planting a different crop in the cassava garden after harvesting the cassava. This can help to break the life cycle of the couch grass and prevent it from establishing a strong presence in the soil.
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
which districts in Uganda produce maize.," Kapchorwa, Iganga, Masindi, Mbale, Mubende, Kasese, Kamuli, Jinja And Kabarole districts."
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
what is animal husbandry?,"is the breeding and raising of animals for meat, milk, eggs, or wool, and for work and transport."
give examples of cover crops.,"beans, peas, clover)"
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
which crop is known to thrive  well in slightly acidic soils with pH levels between 6.0 and 6.5.,Soybeans
"when intercropping, what good management practices should be followed.","planting at the right time, spacing the crops correctly, and providing adequate nutrients and water."
name the two common types of cassava beetle.,African cassava beetle and the South American cassava beetle
what is the size of the armyworms laid eggs.,Their eggs are relatively small at 0.5 mm in diameter
"which synthetic substances allowed in organic production.
",Chlorine and hydrogen peroxide
how does reliable rainfall improve crop yield.,"Reliable rainfall can provide the necessary moisture for crops to grow and thrive, leading to higher yields and better quality crops. This is especially important in areas where irrigation is not available or is limited"
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
what is physical pest control.,involves trapping or killing pests such as insects and rodents
define what is humdity.,Humidity refers to the amount of moisture present in the air.
name any one planting method that is suitable for large scale farmers.,Mechanical planting of cassava
what is band placement of fertilizers,where the fertilizers are placed in rows near the plant roots
What fertilizer is recommended for maize at planting stage?,"For maize at the planting stage, a fertilizer high in phosphorus (P) is recommended. Phosphorus plays a crucial role in promoting root development and early plant establishment. One commonly used fertilizer for maize at planting is diammonium phosphate (DAP), which typically has a ratio of 18-46-0, indicating 18% nitrogen (N), 46% phosphorus (P), and no potassium (K). This fertilizer provides a readily available source of phosphorus for the young maize plants.
"
how can farmers harvest rain water.,"They can construct catchment basins, dig small ponds or cisterns, or even collect runoff from roofs and other surfaces to conserve water."
what is Conservation tillage.,Conservation tillage involves reducing or eliminating plowing and other tillage operations that can disturb the soil structure and reduce soil organic matter
what is RFID used for?,is a technology that has been used to identify and track livestock animals
What is post-harvest management?,Proper storage conditions
"Does the United States import more agricultural products than we export?
","Agriculture has a positive trade balance, which means we send out (export) more than we bring in (import)"
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
which  districts in Uganda grow maize.,"Kabarole, Mubende, Masindi, Jinja, Iganga, Kamuli, Mbale and Kasese."
why should the ridges be labelled?, to ensure uniform planting depth and spacing
cam maize grow in clay soil,"es, maize can grow in clay soil. However, clay soil has certain characteristics that can affect maize growth and productivity. Clay soil tends to retain water and drain poorly, which can lead to waterlogged conditions and root suffocation if not properly managed. Additionally, clay soil can be compacted, making it harder for roots to penetrate and access nutrients."
how can you control whiteflies,Whiteflies can be controlled using insecticides or by using sticky traps that attract and trap the insects.
 which variety of maize has a hard outer layer and is used for making popcorn.,Popcorn maize
what is the duration of NARO 1 maize variety for maturity.,75 to 90 days after planting
How is cassava planted using single stem method.," In this method, cassava stems are planted directly into the soil at a spacing of 1-1.5 meters between rows and 0.75-1 meter between plants"
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
what does Agriculture encompasses.,"crop and livestock production, aquaculture, fisheries and forestry for food and non-food products"
what is shifting cultivation.,"is a system in which forests are burnt, releasing nutrients to support cultivation of annual and then perennial crops for a period of several years"
how can farmers improve productivity of local maize variety.,"Farmers can improve the productivity of local maize breeds by using improved farming practices such as proper land preparation, timely planting, weed control, and appropriate use of fertilizers and pesticides."
give examples of micronutrients.," iron, zinc, and manganese."
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
how do other farmers call climbing beans.,pole beans or runner beans
what factors does the yield of beans depends on?,"variety, soil fertility, water availability, and pest and disease management."
what are used to mark rows when planting cassava., stakes and a string 
can deforestation affect soil nutrients?,"Deforestation can cause soil erosion and loss of soil organic matter, which can reduce soil fertility and productivity."
name one demerits of single stem planting method.,it has a lower yield potential than other methods
how has methane emissions negatively impacted crop yields.,by increasing temperatures and surface ozone concentrations.
What is CAN.,"CAN is a granular fertilizer that contains a mixture of calcium and ammonium nitrate. It is a good source of both calcium and nitrogen, which are important for plant growth"
what factors contribute to the spread of CMD.,"Viral infection: The disease is caused by the presence of begomoviruses, particularly African cassava mosaic virus (ACMV) and East African cassava mosaic virus (EACMV). These viruses infect cassava plants and cause characteristic symptoms.

Vector transmission: Whiteflies feed on the sap of infected cassava plants, acquiring the virus. When they subsequently feed on healthy plants, they transmit the virus, leading to new infections. The whiteflies are efficient vectors and can quickly spread the disease within a cassava-growing area."
