question,answers
what is thiram?,Thiram is a fungicide and insecticide that is often applied as a powder or liquid to the surface of seeds to protect them from fungal and insect pests during germination and early growth stages.
What type of maize seed is resistant to pests and diseases?,Bt maize
which  sector is considered as one of the most hazardous of all economic sectors by International Labour Organization.,agriculture 
what food nutrients do we get from milled maize.," dietary fiber, protein, and essential nutrients such as thiamine, niacin, and folate."
how was harvesting done before the evolution of machinery?,Gathering and removing mature plants from the field had to be done by hand
how can farmers use test kit to test soil PH.,"To use the kit, farmers can collect a soil sample from their field or garden, mix it with distilled water, and then add a few drops of the pH indicator solution. The color of the solution will then be compared to the chart, which indicates the pH level of the soil. A pH level of 7 is considered neutral, while levels below 7 indicate acidic soil and levels above 7 indicate alkaline soil.
"
which micronutrients do beans require.,"calcium, magnesium, and sulfur"
"which fungal disease causes yellowing and browning of the leaves, with characteristic cigar-shaped lesions",Northern corn leaf blight
what is a cassava whitefly," is a tiny, sap-sucking insect that feeds on the cassava plant, particularly on the underside of the leaves."
Does maize streak diseased affects the seeds	,"Maize streak disease (MSD) primarily affects the leaves of maize plants, causing streaking and yellowing symptoms. However, if the infection is severe and occurs early in the growing season, it can also affect the developing maize cobs and subsequently impact the quality of the seeds.
"
why should farmers replace old seed during planting.,"using old seeds can result in poor germination rates, uneven plant growth, and reduced resistance to environmental stressors such as drought, pests, and diseases."
what is mulching.,covering the soil around the cassava plants with a layer of organic material such as leaves or straw.
Are there some CBB resistant crops?, Some cassava varieties have been developed that are resistant to CBB
why should farmers use farmyard manure in their garden.,helps improve the structure and texture of the soil. It contains a range of nutrients and microorganisms that can break down and decompose to provide nutrients and improve soil health
Suggest the advantages of sandy soil,"Good drainage: Sandy soils have large pore spaces, which allow for rapid drainage of water. This can be an advantage in areas with heavy rainfall, as it helps to prevent waterlogging and improves soil aeration.
Easy to work: Sandy soils are generally loose and easy to till, making them suitable for cultivation with various farming equipment.
Warm up quickly: Sandy soils warm up quickly in the spring, which can be advantageous for early planting and crop growth.
Low compaction: Sandy soils are less prone to compaction, which can be beneficial for root growth and nutrient uptake."
"If a farm is large, does that mean it is a corporate farm?","Just because a farm is large in number of acres, does not mean it is a corporate farm"
what is Tillage.," is the practice of breaking up the soil with tools such as the plow or harrow to prepare for planting, for nutrient incorporation, or for pest control."
how can rainfall increase water quality.," improve water quality by replenishing rivers, streams, and groundwater supplies"
what does Cassava Anthracnose Disease: causes.,"dark spots on the leaves, stem, and root"
how is root rot spread?,"spread through infected soil, water, and planting material"
